823;2019-000108;108;1;1;5;5;1;22;612.25;355.11;1;2
824;2019-000108;108;2;2;5;5;1;20;581.64;290.82;1;2
825;2019-000108;108;4;4;5;5;1;27;549.99;236.50;1;2
826;2019-000108;108;7;4;5;5;1;20;314.99;170.09;1;2
827;2019-000108;108;11;4;5;5;1;20;299.99;167.99;1;2
828;2019-000108;108;10;2;5;5;1;17;522.49;219.45;1;2
829;2019-000108;108;13;6;5;5;1;68;227.99;118.55;1;2
830;2019-000108;108;15;6;5;5;1;137;215.99;116.63;1;2
831;2019-000109;109;1;1;6;6;4;13;612.25;355.11;4;3
832;2019-000109;109;4;4;6;6;4;24;549.99;236.50;4;3
833;2019-000109;109;11;4;6;6;4;20;299.99;167.99;4;3
834;2019-000109;109;13;6;6;6;4;15;227.99;118.55;4;3
835;2019-000109;109;14;2;6;6;4;24;170.99;102.59;4;3
836;2019-000109;109;15;6;6;6;4;25;215.99;116.63;4;3
837;2019-000110;110;1;1;7;7;2;15;612.25;355.11;3;1
838;2019-000110;110;2;2;7;7;2;15;581.64;290.82;3;1
839;2019-000110;110;8;2;7;7;2;6;349.99;181.99;3;1
840;2019-000110;110;11;4;7;7;2;6;299.99;167.99;3;1
841;2019-000110;110;15;6;7;7;2;34;215.99;116.63;3;1
842;2019-000111;111;1;1;8;8;2;20;612.25;355.11;3;3
843;2019-000111;111;2;2;8;8;2;22;581.64;290.82;3;3
844;2019-000111;111;6;2;8;8;2;15;404.99;242.99;3;3
845;2019-000111;111;11;4;8;8;2;5;299.99;167.99;3;3
846;2019-000111;111;12;2;8;8;2;34;179.99;97.19;3;3
847;2019-000111;111;13;6;8;8;2;34;227.99;118.55;3;3
848;2019-000111;111;14;2;8;8;2;34;170.99;102.59;3;3
849;2019-000111;111;15;6;8;8;2;51;215.99;116.63;3;3
850;2019-000112;112;1;1;10;10;1;34;612.25;355.11;4;2
851;2019-000112;112;2;2;10;10;1;34;581.64;290.82;4;2
852;2019-000112;112;4;4;10;10;1;25;549.99;236.50;4;2
853;2019-000112;112;5;5;10;10;1;34;494.99;272.24;4;2
854;2019-000112;112;6;2;10;10;1;34;404.99;242.99;4;2
855;2019-000112;112;7;4;10;10;1;25;314.99;170.09;4;2
856;2019-000112;112;8;2;10;10;1;25;349.99;181.99;4;2
857;2019-000112;112;11;4;10;10;1;5;299.99;167.99;4;2
858;2019-000112;112;12;2;10;10;1;34;179.99;97.19;4;2
859;2019-000112;112;13;6;10;10;1;86;227.99;118.55;4;2
860;2019-000112;112;14;2;10;10;1;34;170.99;102.59;4;2
861;2019-000112;112;15;6;10;10;1;68;215.99;116.63;4;2
862;2019-000113;113;2;2;14;15;1;17;581.64;290.82;3;2
863;2019-000113;113;4;4;14;15;1;25;549.99;236.50;3;2
864;2019-000113;113;5;5;14;15;1;22;494.99;272.24;3;2
865;2019-000113;113;8;2;14;15;1;3;349.99;181.99;3;2
866;2019-000113;113;3;3;14;15;1;1;551.02;225.92;3;2
867;2019-000113;113;13;6;14;15;1;86;227.99;118.55;3;2
868;2019-000113;113;14;2;14;15;1;34;170.99;102.59;3;2
869;2019-000114;114;1;1;15;13;3;24;612.25;355.11;4;2
870;2019-000114;114;2;2;15;13;3;18;581.64;290.82;4;2
871;2019-000114;114;5;5;15;13;3;22;494.99;272.24;4;2
872;2019-000114;114;8;2;15;13;3;3;349.99;181.99;4;2
873;2019-000114;114;9;4;15;13;3;1;449.99;202.50;4;2
874;2019-000114;114;14;2;15;13;3;34;170.99;102.59;4;2
875;2019-000114;114;15;6;15;13;3;68;215.99;116.63;4;2
876;2019-000115;115;1;1;16;16;5;24;612.25;355.11;3;3
877;2019-000115;115;2;2;16;16;5;18;581.64;290.82;3;3
878;2019-000115;115;8;2;16;16;5;20;349.99;181.99;3;3
879;2019-000115;115;10;2;16;16;5;1;522.49;219.45;3;3
880;2019-000115;115;12;2;16;16;5;34;179.99;97.19;3;3
881;2019-000115;115;15;6;16;16;5;68;215.99;116.63;3;3
882;2019-000116;116;1;1;17;17;1;24;612.25;355.11;4;2
883;2019-000116;116;4;4;17;17;1;25;549.99;236.50;4;2
884;2019-000117;117;1;1;18;18;5;20;612.25;355.11;1;2
885;2019-000117;117;2;2;18;18;5;18;581.64;290.82;1;2
886;2019-000117;117;8;2;18;18;5;1;349.99;181.99;1;2
887;2019-000117;117;9;4;18;18;5;1;449.99;202.50;1;2
888;2019-000117;117;12;2;18;18;5;51;179.99;97.19;1;2
889;2019-000118;118;4;4;19;19;5;13;549.99;236.50;2;3
890;2019-000118;118;5;5;19;19;5;5;494.99;272.24;2;3
891;2019-000118;118;8;2;19;19;5;5;349.99;181.99;2;3
892;2019-000119;119;1;1;21;21;5;13;612.25;355.11;3;3
893;2019-000119;119;2;2;21;21;5;10;581.64;290.82;3;3
894;2019-000119;119;5;5;21;21;5;8;494.99;272.24;3;3
895;2019-000119;119;8;2;21;21;5;3;349.99;181.99;3;3
896;2019-000119;119;12;2;21;21;5;34;179.99;97.19;3;3
897;2019-000119;119;14;2;21;21;5;34;170.99;102.59;3;3
898;2020-000001;120;1;1;3;3;2;9;612.25;355.11;4;3
899;2020-000001;120;2;2;3;3;2;27;581.64;290.82;4;3
900;2020-000001;120;5;5;3;3;2;27;494.99;272.24;4;3
901;2020-000001;120;7;4;3;3;2;27;314.99;170.09;4;3
902;2020-000001;120;11;4;3;3;2;27;299.99;167.99;4;3
903;2020-000001;120;9;4;3;3;2;7;449.99;202.50;4;3
904;2020-000001;120;10;2;3;3;2;7;522.49;219.45;4;3
905;2020-000001;120;12;2;3;3;2;9;179.99;97.19;4;3
906;2020-000001;120;13;6;3;3;2;39;227.99;118.55;4;3
907;2020-000001;120;15;6;3;3;2;39;215.99;116.63;4;3
908;2020-000002;121;1;1;4;4;3;17;612.25;355.11;4;2
909;2020-000002;121;2;2;4;4;3;11;581.64;290.82;4;2
910;2020-000002;121;4;4;4;4;3;17;549.99;236.50;4;2
911;2020-000002;121;6;2;4;4;3;27;404.99;242.99;4;2
912;2020-000002;121;7;4;4;4;3;23;314.99;170.09;4;2
913;2020-000002;121;9;4;4;4;3;19;449.99;202.50;4;2
914;2020-000002;121;10;2;4;4;3;19;522.49;219.45;4;2
915;2020-000002;121;12;2;4;4;3;19;179.99;97.19;4;2
916;2020-000002;121;14;2;4;4;3;39;170.99;102.59;4;2
917;2020-000003;122;1;1;6;6;4;15;612.25;355.11;2;3
918;2020-000003;122;4;4;6;6;4;27;549.99;236.50;2;3
919;2020-000003;122;11;4;6;6;4;23;299.99;167.99;2;3
920;2020-000003;122;13;6;6;6;4;17;227.99;118.55;2;3
921;2020-000003;122;14;2;6;6;4;27;170.99;102.59;2;3
922;2020-000003;122;15;6;6;6;4;29;215.99;116.63;2;3
923;2020-000004;123;1;1;7;7;2;17;612.25;355.11;3;1
924;2020-000004;123;2;2;7;7;2;17;581.64;290.82;3;1
925;2020-000004;123;8;2;7;7;2;7;349.99;181.99;3;1
926;2020-000004;123;11;4;7;7;2;7;299.99;167.99;3;1
927;2020-000004;123;15;6;7;7;2;39;215.99;116.63;3;1
928;2020-000005;124;1;1;8;8;2;23;612.25;355.11;1;3
929;2020-000005;124;2;2;8;8;2;25;581.64;290.82;1;3
930;2020-000005;124;6;2;8;8;2;17;404.99;242.99;1;3
931;2020-000005;124;11;4;8;8;2;5;299.99;167.99;1;3
932;2020-000005;124;12;2;8;8;2;39;179.99;97.19;1;3
933;2020-000005;124;13;6;8;8;2;39;227.99;118.55;1;3
934;2020-000005;124;14;2;8;8;2;39;170.99;102.59;1;3
935;2020-000005;124;15;6;8;8;2;59;215.99;116.63;1;3
936;2020-000006;125;1;1;10;10;1;39;612.25;355.11;3;2
937;2020-000006;125;2;2;10;10;1;39;581.64;290.82;3;2
938;2020-000006;125;4;4;10;10;1;29;549.99;236.50;3;2
939;2020-000006;125;5;5;10;10;1;39;494.99;272.24;3;2
940;2020-000006;125;6;2;10;10;1;39;404.99;242.99;3;2
941;2020-000006;125;7;4;10;10;1;29;314.99;170.09;3;2
942;2020-000006;125;8;2;10;10;1;29;349.99;181.99;3;2
943;2020-000006;125;11;4;10;10;1;5;299.99;167.99;3;2
944;2020-000006;125;12;2;10;10;1;39;179.99;97.19;3;2
945;2020-000006;125;13;6;10;10;1;98;227.99;118.55;3;2
946;2020-000006;125;14;2;10;10;1;39;170.99;102.59;3;2
947;2020-000006;125;15;6;10;10;1;78;215.99;116.63;3;2
948;2020-000007;126;1;1;12;12;3;27;612.25;355.11;2;1
949;2020-000007;126;2;2;12;12;3;21;581.64;290.82;2;1
950;2020-000007;126;5;5;12;12;3;25;494.99;272.24;2;1
951;2020-000007;126;8;2;12;12;3;11;349.99;181.99;2;1
952;2020-000007;126;3;3;12;12;3;1;551.02;225.92;2;1
953;2020-000007;126;12;2;12;12;3;39;179.99;97.19;2;1
954;2020-000007;126;15;6;12;12;3;78;215.99;116.63;2;1
955;2020-000008;127;1;1;13;14;3;27;612.25;355.11;4;2
956;2020-000008;127;2;2;13;14;3;21;581.64;290.82;4;2
957;2020-000008;127;4;4;13;14;3;29;549.99;236.50;4;2
958;2020-000008;127;5;5;13;14;3;25;494.99;272.24;4;2
959;2020-000008;127;3;3;13;14;3;1;551.02;225.92;4;2
960;2020-000008;127;12;2;13;14;3;39;179.99;97.19;4;2
961;2020-000008;127;13;6;13;14;3;98;227.99;118.55;4;2
962;2020-000009;128;2;2;14;15;1;19;581.64;290.82;4;2
963;2020-000009;128;4;4;14;15;1;29;549.99;236.50;4;2
964;2020-000009;128;5;5;14;15;1;25;494.99;272.24;4;2
965;2020-000009;128;8;2;14;15;1;3;349.99;181.99;4;2
966;2020-000009;128;3;3;14;15;1;1;551.02;225.92;4;2
967;2020-000009;128;13;6;14;15;1;98;227.99;118.55;4;2
968;2020-000009;128;14;2;14;15;1;39;170.99;102.59;4;2
969;2020-000010;129;1;1;15;13;3;27;612.25;355.11;4;2
970;2020-000010;129;2;2;15;13;3;21;581.64;290.82;4;2
971;2020-000010;129;5;5;15;13;3;25;494.99;272.24;4;2
972;2020-000010;129;8;2;15;13;3;3;349.99;181.99;4;2
973;2020-000010;129;9;4;15;13;3;1;449.99;202.50;4;2
974;2020-000010;129;14;2;15;13;3;39;170.99;102.59;4;2
975;2020-000010;129;15;6;15;13;3;78;215.99;116.63;4;2
976;2020-000011;130;1;1;16;16;5;27;612.25;355.11;4;3
977;2020-000011;130;2;2;16;16;5;21;581.64;290.82;4;3
978;2020-000011;130;8;2;16;16;5;23;349.99;181.99;4;3
979;2020-000011;130;10;2;16;16;5;1;522.49;219.45;4;3
980;2020-000011;130;12;2;16;16;5;39;179.99;97.19;4;3
981;2020-000011;130;15;6;16;16;5;78;215.99;116.63;4;3
982;2020-000012;131;1;1;17;17;1;27;612.25;355.11;1;2
983;2020-000012;131;4;4;17;17;1;29;549.99;236.50;1;2
984;2020-000013;132;1;1;18;18;5;23;612.25;355.11;2;2
985;2020-000013;132;2;2;18;18;5;21;581.64;290.82;2;2
986;2020-000013;132;8;2;18;18;5;1;349.99;181.99;2;2
987;2020-000013;132;9;4;18;18;5;1;449.99;202.50;2;2
988;2020-000013;132;12;2;18;18;5;59;179.99;97.19;2;2
989;2020-000014;133;4;4;19;19;5;15;549.99;236.50;3;3
990;2020-000014;133;5;5;19;19;5;5;494.99;272.24;3;3
991;2020-000014;133;8;2;19;19;5;5;349.99;181.99;3;3
992;2020-000015;134;1;1;20;20;3;17;612.25;355.11;3;3
993;2020-000015;134;8;2;20;20;3;3;349.99;181.99;3;3
994;2020-000015;134;9;4;20;20;3;3;449.99;202.50;3;3
995;2020-000015;134;12;2;20;20;3;39;179.99;97.19;3;3
996;2020-000015;134;13;6;20;20;3;98;227.99;118.55;3;3
997;2020-000016;135;1;1;1;1;1;18;612.25;355.11;1;3
998;2020-000016;135;2;2;1;1;1;37;581.64;290.82;1;3
999;2020-000016;135;4;4;1;1;1;18;549.99;236.50;1;3
1,000;2020-000016;135;5;5;1;1;1;18;494.99;272.24;1;3
1,001;2020-000016;135;6;2;1;1;1;18;404.99;242.99;1;3
1,002;2020-000016;135;7;4;1;1;1;37;314.99;170.09;1;3
1,003;2020-000016;135;8;2;1;1;1;18;349.99;181.99;1;3
1,004;2020-000016;135;11;4;1;1;1;37;299.99;167.99;1;3
1,005;2020-000016;135;3;3;1;1;1;3;551.02;225.92;1;3
1,006;2020-000016;135;9;4;1;1;1;3;449.99;202.50;1;3
1,007;2020-000016;135;10;2;1;1;1;3;522.49;219.45;1;3
1,008;2020-000016;135;12;2;1;1;1;3;179.99;97.19;1;3
1,009;2020-000016;135;13;6;1;1;1;3;227.99;118.55;1;3
1,010;2020-000016;135;14;2;1;1;1;3;170.99;102.59;1;3
1,011;2020-000016;135;15;6;1;1;1;3;215.99;116.63;1;3
1,012;2020-000017;136;1;1;2;2;1;18;612.25;355.11;4;2
1,013;2020-000017;136;2;2;2;2;1;18;581.64;290.82;4;2
1,014;2020-000017;136;4;4;2;2;1;18;549.99;236.50;4;2
1,015;2020-000017;136;5;5;2;2;1;18;494.99;272.24;4;2
1,016;2020-000017;136;6;2;2;2;1;37;404.99;242.99;4;2
1,017;2020-000017;136;7;4;2;2;1;37;314.99;170.09;4;2
1,018;2020-000017;136;8;2;2;2;1;37;349.99;181.99;4;2
1,019;2020-000017;136;11;4;2;2;1;37;299.99;167.99;4;2
1,020;2020-000017;136;3;3;2;2;1;3;551.02;225.92;4;2
1,021;2020-000017;136;9;4;2;2;1;3;449.99;202.50;4;2
1,022;2020-000017;136;10;2;2;2;1;3;522.49;219.45;4;2
1,023;2020-000017;136;12;2;2;2;1;18;179.99;97.19;4;2
1,024;2020-000017;136;13;6;2;2;1;18;227.99;118.55;4;2
1,025;2020-000017;136;14;2;2;2;1;18;170.99;102.59;4;2
1,026;2020-000017;136;15;6;2;2;1;18;215.99;116.63;4;2
1,027;2020-000018;137;1;1;4;4;3;16;612.25;355.11;2;2
1,028;2020-000018;137;2;2;4;4;3;11;581.64;290.82;2;2
1,029;2020-000018;137;4;4;4;4;3;16;549.99;236.50;2;2
1,030;2020-000018;137;6;2;4;4;3;26;404.99;242.99;2;2
1,031;2020-000018;137;7;4;4;4;3;22;314.99;170.09;2;2
1,032;2020-000018;137;9;4;4;4;3;18;449.99;202.50;2;2
1,033;2020-000018;137;10;2;4;4;3;18;522.49;219.45;2;2
1,034;2020-000018;137;12;2;4;4;3;18;179.99;97.19;2;2
1,035;2020-000018;137;14;2;4;4;3;37;170.99;102.59;2;2
1,036;2020-000019;138;1;1;5;5;1;24;612.25;355.11;1;2
1,037;2020-000019;138;2;2;5;5;1;22;581.64;290.82;1;2
1,038;2020-000019;138;4;4;5;5;1;29;549.99;236.50;1;2
1,039;2020-000019;138;7;4;5;5;1;22;314.99;170.09;1;2
1,040;2020-000019;138;11;4;5;5;1;22;299.99;167.99;1;2
1,041;2020-000019;138;10;2;5;5;1;18;522.49;219.45;1;2
1,042;2020-000019;138;13;6;5;5;1;74;227.99;118.55;1;2
1,043;2020-000019;138;15;6;5;5;1;148;215.99;116.63;1;2
1,044;2020-000020;139;1;1;6;6;4;14;612.25;355.11;2;3
1,045;2020-000020;139;4;4;6;6;4;26;549.99;236.50;2;3
1,046;2020-000020;139;11;4;6;6;4;22;299.99;167.99;2;3
1,047;2020-000020;139;13;6;6;6;4;16;227.99;118.55;2;3
1,048;2020-000020;139;14;2;6;6;4;26;170.99;102.59;2;3
1,049;2020-000020;139;15;6;6;6;4;27;215.99;116.63;2;3
1,050;2020-000021;140;1;1;8;8;2;22;612.25;355.11;2;3
1,051;2020-000021;140;2;2;8;8;2;24;581.64;290.82;2;3
1,052;2020-000021;140;6;2;8;8;2;16;404.99;242.99;2;3
1,053;2020-000021;140;11;4;8;8;2;5;299.99;167.99;2;3
1,054;2020-000021;140;12;2;8;8;2;37;179.99;97.19;2;3
1,055;2020-000021;140;13;6;8;8;2;37;227.99;118.55;2;3
1,056;2020-000021;140;14;2;8;8;2;37;170.99;102.59;2;3
1,057;2020-000021;140;15;6;8;8;2;55;215.99;116.63;2;3
1,058;2020-000022;141;2;2;9;9;4;29;581.64;290.82;3;3
1,059;2020-000022;141;4;4;9;9;4;29;549.99;236.50;3;3
1,060;2020-000022;141;7;4;9;9;4;7;314.99;170.09;3;3
1,061;2020-000022;141;8;2;9;9;4;5;349.99;181.99;3;3
1,062;2020-000022;141;3;3;9;9;4;1;551.02;225.92;3;3
1,063;2020-000022;141;9;4;9;9;4;1;449.99;202.50;3;3
1,064;2020-000022;141;10;2;9;9;4;1;522.49;219.45;3;3
1,065;2020-000023;142;1;1;11;11;4;26;612.25;355.11;4;2
1,066;2020-000023;142;4;4;11;11;4;27;549.99;236.50;4;2
1,067;2020-000023;142;5;5;11;11;4;24;494.99;272.24;4;2
1,068;2020-000023;142;3;3;11;11;4;1;551.02;225.92;4;2
1,069;2020-000024;143;2;2;14;15;1;18;581.64;290.82;4;2
1,070;2020-000024;143;4;4;14;15;1;27;549.99;236.50;4;2
1,071;2020-000024;143;5;5;14;15;1;24;494.99;272.24;4;2
1,072;2020-000024;143;8;2;14;15;1;3;349.99;181.99;4;2
1,073;2020-000024;143;3;3;14;15;1;1;551.02;225.92;4;2
1,074;2020-000024;143;13;6;14;15;1;93;227.99;118.55;4;2
1,075;2020-000024;143;14;2;14;15;1;37;170.99;102.59;4;2
1,076;2020-000025;144;1;1;15;13;3;26;612.25;355.11;1;2
1,077;2020-000025;144;2;2;15;13;3;20;581.64;290.82;1;2
1,078;2020-000025;144;5;5;15;13;3;24;494.99;272.24;1;2
1,079;2020-000025;144;8;2;15;13;3;3;349.99;181.99;1;2
1,080;2020-000025;144;9;4;15;13;3;1;449.99;202.50;1;2
1,081;2020-000025;144;14;2;15;13;3;37;170.99;102.59;1;2
1,082;2020-000025;144;15;6;15;13;3;74;215.99;116.63;1;2
1,083;2020-000026;145;1;1;16;16;5;26;612.25;355.11;2;3
1,084;2020-000026;145;2;2;16;16;5;20;581.64;290.82;2;3
1,085;2020-000026;145;8;2;16;16;5;22;349.99;181.99;2;3
1,086;2020-000026;145;10;2;16;16;5;1;522.49;219.45;2;3
1,087;2020-000026;145;12;2;16;16;5;37;179.99;97.19;2;3
1,088;2020-000026;145;15;6;16;16;5;74;215.99;116.63;2;3
1,089;2020-000027;146;1;1;17;17;1;26;612.25;355.11;4;2
1,090;2020-000027;146;4;4;17;17;1;27;549.99;236.50;4;2
1,091;2020-000028;147;1;1;20;20;3;16;612.25;355.11;4;3
1,092;2020-000028;147;8;2;20;20;3;3;349.99;181.99;4;3
1,093;2020-000028;147;9;4;20;20;3;3;449.99;202.50;4;3
1,094;2020-000028;147;12;2;20;20;3;37;179.99;97.19;4;3
1,095;2020-000028;147;13;6;20;20;3;93;227.99;118.55;4;3
1,096;2020-000029;148;1;1;3;3;2;10;612.25;355.11;1;3
1,097;2020-000029;148;2;2;3;3;2;28;581.64;290.82;1;3
1,098;2020-000029;148;5;5;3;3;2;28;494.99;272.24;1;3
1,099;2020-000029;148;7;4;3;3;2;28;314.99;170.09;1;3
1,100;2020-000029;148;11;4;3;3;2;28;299.99;167.99;1;3
1,101;2020-000029;148;9;4;3;3;2;8;449.99;202.50;1;3
1,102;2020-000029;148;10;2;3;3;2;8;522.49;219.45;1;3
1,103;2020-000029;148;12;2;3;3;2;10;179.99;97.19;1;3
1,104;2020-000029;148;13;6;3;3;2;40;227.99;118.55;1;3
1,105;2020-000029;148;15;6;3;3;2;40;215.99;116.63;1;3
1,106;2020-000030;149;1;1;4;4;3;18;612.25;355.11;3;2
1,107;2020-000030;149;2;2;4;4;3;12;581.64;290.82;3;2
1,108;2020-000030;149;4;4;4;4;3;18;549.99;236.50;3;2
1,109;2020-000030;149;6;2;4;4;3;28;404.99;242.99;3;2
1,110;2020-000030;149;7;4;4;4;3;24;314.99;170.09;3;2
1,111;2020-000030;149;9;4;4;4;3;20;449.99;202.50;3;2
1,112;2020-000030;149;10;2;4;4;3;20;522.49;219.45;3;2
1,113;2020-000030;149;12;2;4;4;3;20;179.99;97.19;3;2
1,114;2020-000030;149;14;2;4;4;3;40;170.99;102.59;3;2
1,115;2020-000031;150;1;1;6;6;4;16;612.25;355.11;3;3
1,116;2020-000031;150;4;4;6;6;4;28;549.99;236.50;3;3
1,117;2020-000031;150;11;4;6;6;4;24;299.99;167.99;3;3
1,118;2020-000031;150;13;6;6;6;4;18;227.99;118.55;3;3
1,119;2020-000031;150;14;2;6;6;4;28;170.99;102.59;3;3
1,120;2020-000031;150;15;6;6;6;4;30;215.99;116.63;3;3
1,121;2020-000032;151;1;1;8;8;2;24;612.25;355.11;4;3
1,122;2020-000032;151;2;2;8;8;2;26;581.64;290.82;4;3
1,123;2020-000032;151;6;2;8;8;2;18;404.99;242.99;4;3
1,124;2020-000032;151;11;4;8;8;2;6;299.99;167.99;4;3
1,125;2020-000032;151;12;2;8;8;2;40;179.99;97.19;4;3
1,126;2020-000032;151;13;6;8;8;2;40;227.99;118.55;4;3
1,127;2020-000032;151;14;2;8;8;2;40;170.99;102.59;4;3
1,128;2020-000032;151;15;6;8;8;2;60;215.99;116.63;4;3
1,129;2020-000033;152;2;2;9;9;4;32;581.64;290.82;4;3
1,130;2020-000033;152;4;4;9;9;4;32;549.99;236.50;4;3
1,131;2020-000033;152;7;4;9;9;4;8;314.99;170.09;4;3
1,132;2020-000033;152;8;2;9;9;4;6;349.99;181.99;4;3
1,133;2020-000033;152;3;3;9;9;4;2;551.02;225.92;4;3
1,134;2020-000033;152;9;4;9;9;4;2;449.99;202.50;4;3
1,135;2020-000033;152;10;2;9;9;4;2;522.49;219.45;4;3
1,136;2020-000034;153;2;2;14;15;1;20;581.64;290.82;3;2
1,137;2020-000034;153;4;4;14;15;1;30;549.99;236.50;3;2
1,138;2020-000034;153;5;5;14;15;1;26;494.99;272.24;3;2
1,139;2020-000034;153;8;2;14;15;1;4;349.99;181.99;3;2
1,140;2020-000034;153;3;3;14;15;1;2;551.02;225.92;3;2
1,141;2020-000034;153;13;6;14;15;1;100;227.99;118.55;3;2
1,142;2020-000034;153;14;2;14;15;1;40;170.99;102.59;3;2
1,143;2020-000035;154;1;1;15;13;3;28;612.25;355.11;1;2
1,144;2020-000035;154;2;2;15;13;3;22;581.64;290.82;1;2
1,145;2020-000035;154;5;5;15;13;3;26;494.99;272.24;1;2
1,146;2020-000035;154;8;2;15;13;3;4;349.99;181.99;1;2
1,147;2020-000035;154;9;4;15;13;3;2;449.99;202.50;1;2
1,148;2020-000035;154;14;2;15;13;3;40;170.99;102.59;1;2
1,149;2020-000035;154;15;6;15;13;3;80;215.99;116.63;1;2
1,150;2020-000036;155;1;1;20;20;3;18;612.25;355.11;4;3
1,151;2020-000036;155;8;2;20;20;3;4;349.99;181.99;4;3
1,152;2020-000036;155;9;4;20;20;3;4;449.99;202.50;4;3
1,153;2020-000036;155;12;2;20;20;3;40;179.99;97.19;4;3
1,154;2020-000036;155;13;6;20;20;3;100;227.99;118.55;4;3
1,155;2020-000037;156;1;1;21;21;5;16;612.25;355.11;2;3
1,156;2020-000037;156;2;2;21;21;5;12;581.64;290.82;2;3
1,157;2020-000037;156;5;5;21;21;5;10;494.99;272.24;2;3
1,158;2020-000037;156;8;2;21;21;5;4;349.99;181.99;2;3
1,159;2020-000037;156;12;2;21;21;5;40;179.99;97.19;2;3
1,160;2020-000037;156;14;2;21;21;5;40;170.99;102.59;2;3
1,161;2020-000038;157;1;1;1;1;1;18;612.25;355.11;3;3
1,162;2020-000038;157;2;2;1;1;1;36;581.64;290.82;3;3
1,163;2020-000038;157;4;4;1;1;1;18;549.99;236.50;3;3
1,164;2020-000038;157;5;5;1;1;1;18;494.99;272.24;3;3
1,165;2020-000038;157;6;2;1;1;1;18;404.99;242.99;3;3
1,166;2020-000038;157;7;4;1;1;1;36;314.99;170.09;3;3
1,167;2020-000038;157;8;2;1;1;1;18;349.99;181.99;3;3
1,168;2020-000038;157;11;4;1;1;1;36;299.99;167.99;3;3
1,169;2020-000038;157;3;3;1;1;1;3;551.02;225.92;3;3
1,170;2020-000038;157;9;4;1;1;1;3;449.99;202.50;3;3
1,171;2020-000038;157;10;2;1;1;1;3;522.49;219.45;3;3
1,172;2020-000038;157;12;2;1;1;1;3;179.99;97.19;3;3
1,173;2020-000038;157;13;6;1;1;1;3;227.99;118.55;3;3
1,174;2020-000038;157;14;2;1;1;1;3;170.99;102.59;3;3
1,175;2020-000038;157;15;6;1;1;1;3;215.99;116.63;3;3
1,176;2020-000039;158;1;1;2;2;1;18;612.25;355.11;4;2
1,177;2020-000039;158;2;2;2;2;1;18;581.64;290.82;4;2
1,178;2020-000039;158;4;4;2;2;1;18;549.99;236.50;4;2
1,179;2020-000039;158;5;5;2;2;1;18;494.99;272.24;4;2
1,180;2020-000039;158;6;2;2;2;1;36;404.99;242.99;4;2
1,181;2020-000039;158;7;4;2;2;1;36;314.99;170.09;4;2
1,182;2020-000039;158;8;2;2;2;1;36;349.99;181.99;4;2
1,183;2020-000039;158;11;4;2;2;1;36;299.99;167.99;4;2
1,184;2020-000039;158;3;3;2;2;1;3;551.02;225.92;4;2
1,185;2020-000039;158;9;4;2;2;1;3;449.99;202.50;4;2
1,186;2020-000039;158;10;2;2;2;1;3;522.49;219.45;4;2
1,187;2020-000039;158;12;2;2;2;1;18;179.99;97.19;4;2
1,188;2020-000039;158;13;6;2;2;1;18;227.99;118.55;4;2
1,189;2020-000039;158;14;2;2;2;1;18;170.99;102.59;4;2
1,190;2020-000039;158;15;6;2;2;1;18;215.99;116.63;4;2
1,191;2020-000040;159;1;1;5;5;1;23;612.25;355.11;3;2
1,192;2020-000040;159;2;2;5;5;1;22;581.64;290.82;3;2
1,193;2020-000040;159;4;4;5;5;1;29;549.99;236.50;3;2
1,194;2020-000040;159;7;4;5;5;1;22;314.99;170.09;3;2
1,195;2020-000040;159;11;4;5;5;1;22;299.99;167.99;3;2
1,196;2020-000040;159;10;2;5;5;1;18;522.49;219.45;3;2
1,197;2020-000040;159;13;6;5;5;1;73;227.99;118.55;3;2
1,198;2020-000040;159;15;6;5;5;1;146;215.99;116.63;3;2
1,199;2020-000041;160;1;1;6;6;4;14;612.25;355.11;4;3
1,200;2020-000041;160;4;4;6;6;4;25;549.99;236.50;4;3
1,201;2020-000041;160;11;4;6;6;4;22;299.99;167.99;4;3
1,202;2020-000041;160;13;6;6;6;4;16;227.99;118.55;4;3
1,203;2020-000041;160;14;2;6;6;4;25;170.99;102.59;4;3
1,204;2020-000041;160;15;6;6;6;4;27;215.99;116.63;4;3
1,205;2020-000042;161;1;1;8;8;2;22;612.25;355.11;3;3
1,206;2020-000042;161;2;2;8;8;2;23;581.64;290.82;3;3
1,207;2020-000042;161;6;2;8;8;2;16;404.99;242.99;3;3
1,208;2020-000042;161;11;4;8;8;2;5;299.99;167.99;3;3
1,209;2020-000042;161;12;2;8;8;2;36;179.99;97.19;3;3
1,210;2020-000042;161;13;6;8;8;2;36;227.99;118.55;3;3
1,211;2020-000042;161;14;2;8;8;2;36;170.99;102.59;3;3
1,212;2020-000042;161;15;6;8;8;2;55;215.99;116.63;3;3
1,213;2020-000043;162;2;2;9;9;4;29;581.64;290.82;4;3
1,214;2020-000043;162;4;4;9;9;4;29;549.99;236.50;4;3
1,215;2020-000043;162;7;4;9;9;4;7;314.99;170.09;4;3
1,216;2020-000043;162;8;2;9;9;4;5;349.99;181.99;4;3
1,217;2020-000043;162;3;3;9;9;4;1;551.02;225.92;4;3
1,218;2020-000043;162;9;4;9;9;4;1;449.99;202.50;4;3
1,219;2020-000043;162;10;2;9;9;4;1;522.49;219.45;4;3
1,220;2020-000044;163;1;1;10;10;1;36;612.25;355.11;3;2
